300833B2DDD9014033330009,300833B2DDD9014033330120,300833B2DDD9014033330121,300833B2DDD9014033330007,300833B2DDD9014033330008,300833B2DDD9014033330005,300833B2DDD9014033330006,300833B2DDD9014033330003,300833B2DDD9014033330004,300833B2DDD9014033330001,300833B2DDD9014033330002,300833B2DDD9014033330119,300833B2DDD9014033330110,300833B2DDD9014033330117,300833B2DDD9014033330118,300833B2DDD9014033330115,300833B2DDD9014033330116,300833B2DDD9014033330113,300833B2DDD9014033330114,300833B2DDD9014033330111,300833B2DDD9014033330112,300833B2DDD9014022220004,300833B2DDD9014022220003,300833B2DDD9014022220002,300833B2DDD9014022220001,300833B2DDD9014022220008,300833B2DDD9014022220007,300833B2DDD9014022220006,300833B2DDD9014022220005,300833B2DDD9014033330021,300833B2DDD9014033330022,300833B2DDD9014033330020,300833B2DDD9014033330029,300833B2DDD9014033330027,300833B2DDD9014022220009,300833B2DDD9014033330028,300833B2DDD9014033330025,300833B2DDD9014033330026,300833B2DDD9014033330023,300833B2DDD9014033330024,300833B2DDD9014033330010,300833B2DDD9014033330011,300833B2DDD9014033330018,300833B2DDD9014033330019,300833B2DDD9014033330016,300833B2DDD9014033330017,300833B2DDD9014033330014,300833B2DDD9014033330015,300833B2DDD9014033330012,300833B2DDD9014033330013,300833B2DDD9014022220026,300833B2DDD9014022220025,300833B2DDD9014022220024,300833B2DDD9014022220023,300833B2DDD9014022220029,300833B2DDD9014022220028,300833B2DDD9014022220027,300833B2DDD9014022220022,300833B2DDD9014022220021,300833B2DDD9014022220020,300833B2DDD9014022220015,300833B2DDD9014022220014,300833B2DDD9014022220013,300833B2DDD9014022220012,300833B2DDD9014022220019,300833B2DDD9014022220018,300833B2DDD9014022220017,300833B2DDD9014022220016,300833B2DDD9014022220011,300833B2DDD9014022220010,300833B2DDD9014022220048,300833B2DDD9014022220047,300833B2DDD9014022220046,300833B2DDD9014022220045,300833B2DDD9014033330108,300833B2DDD9014022220049,300833B2DDD9014033330109,300833B2DDD9014022220040,300833B2DDD9014022220044,300833B2DDD9014022220043,300833B2DDD9014022220042,300833B2DDD9014022220041,300833B2DDD9014033330106,300833B2DDD9014033330107,300833B2DDD9014033330104,300833B2DDD9014033330105,300833B2DDD9014033330102,300833B2DDD9014033330103,300833B2DDD9014033330100,300833B2DDD9014033330101,300833B2DDD9014022220037,300833B2DDD9014022220036,300833B2DDD9014022220035,300833B2DDD9014022220034,300833B2DDD9014022220039,300833B2DDD9014022220038,300833B2DDD9014022220033,300833B2DDD9014022220032,300833B2DDD9014022220031,300833B2DDD9014022220030,300833B2DDD9014022220069,300833B2DDD9014022220068,300833B2DDD9014022220067,300833B2DDD9014022220062,300833B2DDD9014033330090,300833B2DDD9014022220061,300833B2DDD9014033330091,300833B2DDD9014022220060,300833B2DDD9014022220066,300833B2DDD9014022220065,300833B2DDD9014022220064,300833B2DDD9014022220063,300833B2DDD9014033330087,300833B2DDD9014033330088,300833B2DDD9014033330085,300833B2DDD9014033330086,300833B2DDD9014033330083,300833B2DDD9014033330084,300833B2DDD9014033330081,300833B2DDD9014033330082,300833B2DDD9014033330089,300833B2DDD9014022220059,300833B2DDD9014022220058,300833B2DDD9014022220057,300833B2DDD9014022220056,300833B2DDD9014022220051,300833B2DDD9014022220050,300833B2DDD9014033330080,300833B2DDD9014022220055,300833B2DDD9014022220054,300833B2DDD9014022220053,300833B2DDD9014022220052,300833B2DDD9014033330076,300833B2DDD9014033330077,300833B2DDD9014033330074,300833B2DDD9014033330075,300833B2DDD9014033330072,300833B2DDD9014033330073,300833B2DDD9014033330070,300833B2DDD9014033330071,300833B2DDD9014033330078,300833B2DDD9014033330079,300833B2DDD9014022220073,300833B2DDD9014022220072,300833B2DDD9014022220071,300833B2DDD9014022220070,300833B2DDD9014022220076,300833B2DDD9014022220075,300833B2DDD9014022220074,300833B2DDD9014033330098,300833B2DDD9014033330099,300833B2DDD9014033330096,300833B2DDD9014033330094,300833B2DDD9014033330095,300833B2DDD9014033330092,300833B2DDD9014033330093,300833B2DDD9014033330043,300833B2DDD9014033330044,300833B2DDD9014033330041,300833B2DDD9014033330042,300833B2DDD9014033330040,300833B2DDD9014033330049,300833B2DDD9014033330047,300833B2DDD9014033330048,300833B2DDD9014033330045,300833B2DDD9014033330046,300833B2DDD9014033330032,300833B2DDD9014033330033,300833B2DDD9014033330030,300833B2DDD9014033330031,300833B2DDD9014033330038,300833B2DDD9014033330039,300833B2DDD9014033330036,300833B2DDD9014033330037,300833B2DDD9014033330034,300833B2DDD9014033330035,300833B2DDD9014033330065,300833B2DDD9014033330066,300833B2DDD9014033330063,300833B2DDD9014033330064,300833B2DDD9014033330061,300833B2DDD9014033330062,300833B2DDD9014033330060,300833B2DDD9014033330069,300833B2DDD9014033330067,300833B2DDD9014033330068,300833B2DDD9014033330054,300833B2DDD9014033330055,300833B2DDD9014033330052,300833B2DDD9014033330053,300833B2DDD9014033330050,300833B2DDD9014033330051,300833B2DDD9014033330058,300833B2DDD9014033330059,300833B2DDD9014033330056,300833B2DDD9014033330057,location_label,activity_label,unix_timestamp,PID
0,-61,-60,0,0,0,0,-62,0,0,0,-67,-61,-63,-66,-56,-70,-57,-62,-60,-58,0,0,0,-76,-71,0,0,0,-65,-68,-61,0,0,0,0,0,0,-62,-69,-59,-72,0,-70,-76,0,-63,-68,-68,0,-65,-68,0,-62,0,0,0,0,0,0,-66,0,0,-70,-62,-69,-66,0,0,0,-59,0,-67,-60,-58,-68,-59,-75,0,0,-64,-62,-67,-60,-68,-66,0,-56,-70,-67,-68,0,-65,-72,-65,-68,-63,-64,-65,0,-63,0,-59,-61,0,-58,0,-58,0,-64,0,-62,0,0,0,0,0,0,0,0,0,-58,-61,-61,0,-63,0,0,0,0,-56,-64,0,0,0,0,-67,0,-70,0,-75,0,-62,-64,-60,-64,-66,-63,0,-63,-65,-67,0,0,0,0,-64,-69,0,-70,-64,0,-60,0,0,-69,0,-67,0,-61,-58,0,0,-74,0,-60,0,0,-66,0,-68,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-71,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659004412,PID005
0,-61,-60,0,0,0,0,-62,0,0,0,-67,-61,-63,-66,-56,-70,-57,-62,-60,-58,0,0,0,-74,-71,0,0,0,-65,-68,-61,0,0,0,0,0,0,-62,-69,-59,-72,0,-70,-76,0,-63,-68,-68,0,-65,-67,0,-62,0,0,0,0,0,0,-69,0,0,-69,-63,0,-66,0,0,0,-59,0,-65,-60,-58,-68,-59,-74,0,0,-64,-62,-67,-60,-68,-66,0,-56,-70,-67,-68,0,-65,-72,-65,-69,-63,-64,-66,0,-63,0,-59,-61,0,-58,0,-58,0,-64,0,-62,0,0,0,0,0,0,0,0,0,-58,-61,-61,0,-63,0,0,0,0,-56,-64,0,0,0,0,-68,0,-69,0,-75,0,-62,-64,-60,-64,-66,-63,0,-63,-65,-67,0,0,0,0,-64,-69,0,-70,-64,0,-60,0,0,-69,0,-67,0,-61,-58,0,0,-74,0,-60,0,0,-67,0,-68,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-65,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659005437,PID005
0,-61,-59,0,0,0,0,-61,0,0,0,-67,-61,-61,-66,-56,-70,-56,-63,-59,-59,0,0,0,-74,-71,0,0,0,-66,-68,-60,0,0,0,0,0,0,-62,-68,-58,-71,0,-70,-76,0,-63,-59,-67,0,-65,-67,0,-62,0,0,0,0,0,0,-69,0,0,-69,-63,0,-66,0,0,0,-59,0,-65,-60,-57,-68,-60,-74,0,0,-64,-62,-66,-61,-67,-63,0,-56,-70,-67,-68,0,-65,-72,-65,-69,-63,-64,-66,0,-63,0,-59,-61,0,-58,0,-58,0,-64,0,-62,0,0,0,0,0,0,0,0,0,-58,-61,-61,0,-63,0,0,0,0,-56,-64,0,0,0,0,-67,0,-68,0,-75,0,-62,-64,-60,-64,-66,-63,0,-58,-63,-67,0,0,0,0,-64,-69,0,-70,-61,0,-61,0,0,-69,0,-63,0,-61,-57,0,0,-74,0,-62,0,0,-67,0,-64,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-70,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659006449,PID005
0,-61,-59,0,0,0,0,-62,0,0,0,-68,-61,-61,-66,-56,-70,-56,-63,-60,-59,0,0,0,-76,-71,0,0,0,-65,-68,-60,0,0,0,0,0,0,-62,-69,-58,-72,0,-70,-76,0,-63,-67,-67,0,-65,-67,0,-63,0,0,0,0,0,0,-69,0,0,-70,-63,0,-66,0,0,0,-59,0,-64,-61,-57,-68,-60,-74,0,0,-66,-63,-64,-61,-68,-63,0,-56,-70,-66,-68,0,-65,-72,-65,-69,-61,-64,-66,0,-64,0,-60,-62,0,-57,0,-58,0,-63,0,-62,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-64,0,0,0,0,-58,-64,0,0,0,0,-67,0,-70,0,-75,0,-61,-62,-59,-64,-65,-63,0,-66,-63,-67,0,0,0,0,-64,-69,0,-69,-61,0,-61,0,0,-69,0,-67,0,-61,-57,0,0,-74,0,-60,0,0,-67,0,-64,0,0,-70,0,0,-69,0,0,0,0,0,0,0,-71,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659007457,PID005
0,-61,-59,0,0,0,0,-62,0,0,0,-71,-61,-61,-66,-56,-70,-56,-63,-60,-59,0,0,0,-76,-71,0,0,0,-65,-68,-60,0,0,0,0,0,0,-62,-69,-58,-72,0,-70,-76,0,-63,-67,-67,0,-65,-69,0,-63,0,0,0,0,0,0,-68,0,0,-70,-62,0,-66,0,0,0,-59,0,-64,-61,-57,-68,-60,-74,0,0,-66,-63,-64,-61,-68,-63,0,-56,-70,-70,-67,0,-65,-72,-65,-68,-61,-65,-66,0,-64,0,-60,-62,0,-57,0,-58,0,-63,0,-62,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-64,0,0,0,0,-58,-64,0,0,0,0,-68,0,-69,0,-75,0,-61,-62,-59,-64,-65,-63,0,-66,-63,-67,0,0,0,0,-64,-69,0,-69,-61,0,-61,0,0,-69,0,-67,0,-61,-57,0,0,-74,0,-60,0,0,-67,0,-67,0,0,-70,0,0,-69,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659008468,PID005
0,-61,-61,0,0,0,0,-61,0,0,0,-67,-61,-62,-67,-56,-70,-57,-62,-61,-58,0,0,0,-76,-71,0,0,0,-64,-68,-60,0,0,0,0,0,0,-63,-69,-58,-72,0,-70,-76,0,-62,-68,-68,0,-65,-69,0,-63,0,0,0,0,0,0,-68,0,0,-70,-62,0,-66,0,0,0,-59,0,-64,-61,-57,-68,-58,-74,0,0,-66,-63,-67,-60,-67,-63,0,-56,-70,-66,-67,0,-65,-72,-65,-68,-61,-65,-66,0,-64,0,-60,-62,0,-57,0,-58,0,-63,0,-62,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-64,0,0,0,0,-58,-64,0,0,0,0,-68,0,-69,0,-75,0,-61,-62,-59,-64,-65,-63,0,-66,-64,-67,0,0,0,0,-64,-69,0,-69,-61,0,-61,0,0,-69,0,-63,0,-61,-58,0,0,-75,0,-61,0,0,-67,0,-67,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-72,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659009481,PID005
0,-61,-61,0,0,0,0,-61,0,0,0,-67,-61,-62,-66,-56,-70,-57,-62,-61,-58,0,0,0,-74,-71,0,0,0,-64,-68,-60,0,0,0,0,0,0,-63,-69,-58,-72,0,-70,0,0,-62,-68,-68,0,-65,-65,0,-62,0,0,0,0,0,0,-68,0,0,-70,-61,0,-66,0,0,0,-58,0,-65,-61,-57,-66,-58,-75,0,0,-63,-62,-67,-60,-67,-63,0,-56,-70,-66,-67,0,-65,-72,-64,-68,-61,-63,-68,0,-63,0,-59,-62,0,-58,0,-57,0,-63,0,-62,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-63,0,0,0,0,-56,-64,0,0,0,0,-68,0,-69,0,-75,0,-63,-63,-58,-64,-65,-62,0,-66,-64,-67,0,0,0,0,-64,-69,0,-69,-61,0,-61,0,0,-69,0,-63,0,-61,-58,0,0,-74,0,-61,0,0,-67,0,-67,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-70,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659010491,PID005
0,-61,-61,0,0,0,0,-61,0,0,0,-70,-61,-62,-66,-56,-70,-57,-62,-61,-58,0,0,0,-74,-71,0,0,0,-64,-68,-60,0,0,0,0,0,0,-63,-69,-58,-72,0,-70,0,0,-62,-68,-68,0,-64,-66,0,-62,0,0,0,0,0,0,-70,0,0,-70,-62,0,-66,0,0,0,-58,0,-65,-61,-57,-66,-58,-75,0,0,-63,-62,-67,-60,-67,-63,0,-56,-70,-71,-67,0,-65,-72,-64,-68,-61,-64,-68,0,-63,0,-59,-62,0,-58,0,-57,0,-63,0,-62,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-63,0,0,0,0,-56,-64,0,0,0,0,-66,0,-70,0,-75,0,-63,-63,-58,-64,-65,-62,0,-66,-64,-68,0,0,0,0,-64,-69,0,-69,-61,0,-61,0,0,-69,0,-63,0,-61,-58,0,0,-74,0,-61,0,0,-67,0,-66,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659011500,PID005
0,-60,-61,0,0,0,0,-61,0,0,0,-67,-60,-62,-66,-56,-71,-56,-63,-61,-58,0,0,0,-74,-71,0,0,0,-63,-68,-61,0,0,0,0,0,0,-62,-69,-59,-72,0,-70,0,0,-62,-68,-67,0,-64,-66,0,-62,0,0,0,0,0,0,-70,0,0,-70,-62,0,-66,0,0,0,-58,0,-65,-61,-58,-66,-59,-75,0,0,-63,-62,-64,-59,-65,-64,0,-56,-70,-67,-67,0,-65,-72,-64,-68,-61,-64,-68,0,-63,0,-59,-62,0,-58,0,-57,0,-63,0,-62,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-63,0,0,0,0,-56,-64,0,0,0,0,-66,0,-69,0,-75,0,-63,-63,-58,-64,-65,-62,0,-64,-66,-68,0,0,0,0,-64,-69,0,-70,-63,0,-60,0,0,-69,0,-63,0,-62,-58,0,0,-74,0,-61,0,0,-67,0,-66,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-71,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659012510,PID005
0,-60,-61,0,0,0,0,-61,0,0,0,-67,-60,-62,-67,-56,-71,-56,-63,-61,-58,0,0,0,-75,-71,0,0,0,-63,-68,-61,0,0,0,0,0,0,-62,-69,-59,-72,0,-70,0,0,-62,-68,-67,0,-65,-68,0,-63,0,0,0,0,0,0,-69,-73,0,-70,-62,0,-66,0,0,0,-59,0,-65,-61,-58,-68,-59,-75,0,0,-63,-61,-64,-59,-65,-64,0,-56,-70,-67,-67,0,-66,-70,-65,-69,-63,-63,-66,0,-62,0,-58,-61,0,-57,0,-57,0,-62,0,-60,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-62,0,0,0,0,-56,-65,0,0,0,0,-66,0,-69,0,-75,0,-63,-61,-60,-63,-64,-62,0,-64,-66,-68,0,0,0,0,-64,-69,0,-70,-63,0,-60,0,0,-69,0,-63,0,-62,-58,0,0,-74,0,-61,0,0,-67,0,-66,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-71,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659013517,PID005
0,-60,-61,0,0,0,0,-61,0,0,0,-72,-60,-62,-67,-55,-71,-57,-62,-60,-59,0,0,0,-75,-71,0,0,0,-63,-68,-61,0,0,0,0,0,0,-62,-69,-60,-72,0,-70,0,0,-62,-57,-67,0,-64,-68,0,-63,0,0,0,0,0,0,-69,-73,0,-70,-61,0,-66,0,0,0,-59,0,-65,-61,-57,-68,-58,-75,0,0,-63,-61,-64,-61,-65,-64,0,-55,-70,-70,-67,0,-66,-70,-65,-69,-63,-65,-66,0,-62,0,-58,-61,0,-57,0,-57,0,-62,0,-60,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-62,0,0,0,0,-56,-65,0,0,0,0,-68,0,-70,0,-75,0,-63,-61,-60,-63,-64,-62,0,-59,-66,-67,0,0,0,0,-64,-69,0,-70,-63,0,-62,0,0,-69,0,-63,0,-61,-58,0,0,-74,0,-60,0,0,-65,0,-66,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659014527,PID005
0,-59,-59,0,0,0,0,-61,0,0,0,-67,-60,-61,-66,-55,-70,-56,-63,-60,-59,0,0,0,-75,-71,0,0,0,-64,-68,-62,0,0,0,0,0,0,-62,-69,-60,-71,0,-70,0,0,-65,-68,-67,0,-64,-68,0,-62,0,0,0,0,0,0,-69,-73,0,-70,-61,0,-66,0,0,0,-59,0,-64,-60,-57,-68,-59,-75,0,0,-63,-61,-66,-61,-68,-66,0,-56,-70,-66,-67,0,-65,-70,-64,-69,-62,-65,-66,0,-65,0,-60,-62,0,-57,0,-57,0,-63,0,-61,0,0,0,0,0,0,0,0,0,-57,-61,-63,0,-62,0,0,0,0,-57,-65,0,0,0,0,-68,0,-70,0,-75,0,-64,-64,-60,-65,-65,-61,0,-64,-65,-67,0,0,0,0,-64,-69,0,-70,-64,0,-59,0,0,-68,0,-67,0,-61,-59,0,0,-75,0,-62,0,0,-65,0,-66,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-71,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659015542,PID005
0,-59,-59,0,0,0,0,-61,0,0,0,-67,-60,-61,-66,-55,-70,-56,-63,-60,-59,0,0,0,-74,-71,0,0,0,-64,-68,-62,0,0,0,0,0,0,-62,-69,-60,-71,0,-70,0,0,-65,-68,-67,0,-65,-66,0,-64,0,0,0,0,0,0,-69,-73,0,-70,-63,0,-66,0,0,0,-59,0,-66,-60,-57,-68,-59,-73,0,0,-64,-63,-66,-61,-68,-66,0,-56,-70,-66,-67,0,-65,-70,-64,-69,-63,-64,-67,0,-63,0,-60,-62,0,-58,0,-58,0,-62,0,-61,0,0,0,0,0,0,0,0,0,-57,-60,-61,0,-62,0,0,0,0,-56,-63,0,0,0,0,-68,0,-70,0,-75,0,-62,-63,-59,-64,-65,-62,0,-64,-65,-67,0,0,0,0,-64,-69,0,-70,-64,0,-59,0,0,-68,0,-67,0,-61,-59,0,0,-75,0,-62,0,0,-65,0,-66,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-71,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659016551,PID005
0,-59,-59,0,0,0,0,-61,0,0,0,-67,-61,-63,-66,-57,-69,-57,-63,-60,-59,0,0,0,-74,-71,0,0,0,-66,-68,-61,0,0,0,0,0,0,-62,-69,-59,-71,0,-69,0,0,-64,-68,-67,0,-65,-66,0,-64,0,0,0,0,0,0,-69,-73,0,-70,-63,0,-66,0,0,0,-59,0,-66,-60,-58,-68,-60,-73,0,0,-64,-63,-66,-60,-68,-62,0,-55,-70,-67,-67,0,-65,-70,-64,-69,-63,-64,-67,0,-63,0,-60,-62,0,-58,0,-58,0,-62,0,-61,0,0,0,0,0,0,0,0,0,-57,-60,-61,0,-62,0,0,0,0,-56,-63,0,0,0,0,-67,0,-69,0,-75,0,-62,-63,-59,-64,-65,-62,0,-65,-65,-67,0,0,0,0,-64,-69,0,-70,-62,0,-60,0,0,-68,0,-67,0,-60,-58,0,0,-73,0,-60,0,0,-67,0,-66,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659017566,PID005
0,-61,-61,0,0,0,0,-62,0,0,0,-67,-59,-62,-66,-56,-70,-56,-65,-59,-59,0,0,0,-75,-71,0,0,0,-63,-68,-62,0,0,0,0,0,0,-61,-69,-58,-72,0,-70,0,0,-61,-68,-67,0,-65,-66,0,-64,0,0,0,0,0,0,-69,-73,0,-69,-63,0,-66,0,0,0,-59,0,-66,-61,-57,-68,-60,-73,0,0,-64,-63,-67,-60,-68,-66,0,-56,-69,-67,-67,0,-64,-71,-65,-69,-61,-64,-67,0,-64,0,-60,-61,0,-58,0,-58,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-58,-61,-63,0,-63,0,0,0,0,-57,-64,0,0,0,0,-67,0,-70,0,-75,0,-63,-63,-59,-64,-65,-63,0,-64,-65,-67,0,0,0,0,-64,-69,0,-69,-61,0,-59,0,0,-69,0,-67,0,-60,-57,0,0,-75,0,-61,0,0,-67,0,-66,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659018574,PID005
0,-61,-61,0,0,0,0,-62,0,0,0,-69,-59,-62,-66,-56,-70,-56,-65,-59,-59,0,0,0,-75,-71,0,0,0,-63,-68,-62,0,0,0,0,0,0,-61,-69,-58,-72,0,-70,0,0,-61,-68,-67,0,-66,-68,0,-64,0,0,0,0,0,0,-66,-73,0,-69,-63,0,-66,0,0,0,-59,0,-66,-61,-57,-68,-60,-73,0,0,-64,-63,-67,-60,-68,-66,0,-56,-69,-71,-67,0,-64,-70,-65,-67,-61,-64,-66,0,-64,0,-60,-61,0,-58,0,-58,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-58,-61,-63,0,-63,0,0,0,0,-57,-64,0,0,0,0,-68,0,-68,0,-75,0,-63,-63,-59,-64,-65,-63,0,-64,-65,-67,0,0,0,0,-64,-69,0,-69,-61,0,-59,0,0,-69,0,-67,0,-60,-57,0,0,-75,0,-61,0,0,-68,0,-64,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-67,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659019590,PID005
0,-61,-60,0,0,0,0,-61,0,0,0,-67,-61,-62,-66,-57,-70,-57,-61,-59,-59,0,0,0,-75,-71,0,0,0,-64,-68,-60,0,0,0,0,0,0,-63,-68,-59,-71,0,-71,0,0,-61,-57,-67,0,-66,-68,0,-64,0,0,0,0,0,0,-66,-73,0,-69,-63,0,-66,0,0,0,-59,0,-66,-61,-57,-68,-58,-73,0,0,-64,-63,-66,-60,-68,-64,0,-56,-70,-66,-67,0,-64,-70,-65,-67,-61,-64,-66,0,-64,0,-60,-61,0,-58,0,-58,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-58,-61,-63,0,-63,0,0,0,0,-57,-64,0,0,0,0,-67,0,-68,0,-76,0,-63,-63,-59,-64,-65,-63,0,-58,-65,-67,0,0,0,0,-64,-69,0,-70,-64,0,-60,0,0,-68,0,-67,0,-61,-58,0,0,-77,0,-59,0,0,-66,0,-64,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659020598,PID005
0,-61,-62,0,0,0,0,-62,0,0,0,-67,-61,-62,-66,-57,-73,-57,-61,-60,-59,0,0,0,-74,-71,0,0,0,-64,-68,-60,0,0,0,0,0,0,-63,-69,-59,-72,0,-70,0,0,-61,-68,-67,0,-66,-68,0,-63,0,0,0,0,0,0,-68,-73,0,-71,-62,0,-66,0,0,0,-59,0,-66,-61,-57,-68,-58,-75,0,0,-66,-62,-64,-59,-68,-64,0,-56,-70,-67,-67,0,-66,-70,-64,-67,-62,-65,-67,0,-64,0,-59,-62,0,-57,0,-58,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-63,0,0,0,0,-57,-64,0,0,0,0,-67,0,-68,0,-75,0,-63,-63,-59,-65,-66,-62,0,-66,-63,-67,0,0,0,0,-64,-69,0,-70,-64,0,-60,0,0,-69,0,-67,0,-61,-58,0,0,-74,0,-61,0,0,-66,0,-64,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659021613,PID005
0,-61,-62,0,0,0,0,-62,0,0,0,-70,-61,-62,-66,-57,-73,-57,-61,-60,-59,0,0,0,-74,-71,0,0,0,-64,-68,-60,0,0,0,0,0,0,-63,-69,-59,-72,0,-70,0,0,-61,-68,-67,0,-66,-67,0,-63,0,0,0,0,0,0,-68,-73,0,-71,-63,0,-65,0,0,0,-59,0,-66,-61,-57,-66,-58,-75,0,0,-66,-62,-64,-59,-68,-64,0,-56,-70,-70,-67,0,-66,-70,-64,-66,-62,-65,-67,0,-64,0,-59,-62,0,-57,0,-58,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-63,0,0,0,0,-57,-64,0,0,0,0,-68,0,-68,0,-75,0,-63,-63,-59,-65,-66,-62,0,-66,-63,-67,0,0,0,0,-64,-69,0,-70,-64,0,-60,0,0,-69,0,-67,0,-61,-58,0,0,-74,0,-61,0,0,-67,0,-67,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659022633,PID005
0,-59,-60,0,0,0,0,-62,0,0,0,-67,-58,-62,-67,-56,-71,-57,-61,-59,-58,0,0,0,-74,-71,0,0,0,-63,-68,-60,0,0,0,0,0,0,-63,-68,-58,-72,0,-70,0,0,-62,-67,-63,0,-66,-67,0,-63,0,0,0,0,0,0,-68,-73,0,-71,-63,0,-65,0,0,0,-59,0,-66,-61,-57,-66,-59,-75,0,0,-66,-62,-67,-59,-68,-66,0,-56,-70,-64,-67,0,-66,-70,-64,-66,-62,-65,-67,0,-64,0,-59,-62,0,-57,0,-58,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-63,0,0,0,0,-57,-64,0,0,0,0,-68,0,-70,0,-74,0,-63,-63,-59,-65,-66,-62,0,-62,-62,-67,0,0,0,0,-64,-68,0,-70,-62,0,-61,0,0,-69,0,-65,0,-59,-57,0,0,-74,0,-61,0,0,-67,0,-67,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-70,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659023662,PID005
0,-59,-60,0,0,0,0,-62,0,0,0,-67,-58,-62,-67,-56,-71,-57,-61,-59,-58,0,0,0,-76,-71,0,0,0,-63,-68,-60,0,0,0,0,0,0,-63,-68,-58,-72,0,-70,0,0,-62,-67,-63,0,-66,-67,0,-63,0,0,0,0,0,0,-68,-73,0,-70,-63,0,-66,0,0,0,-59,0,-67,-61,-57,-68,-59,-74,0,0,-64,-63,-67,-59,-68,-66,0,-56,-70,-64,-67,0,-65,-70,-65,-67,-63,-64,-67,0,-63,0,-59,-62,0,-58,0,-58,0,-63,0,-61,0,0,0,0,0,0,0,0,0,-58,-61,-61,0,-62,0,0,0,0,-57,-64,0,0,0,0,-68,0,-70,0,-76,0,-63,-63,-59,-64,-63,-62,0,-62,-62,-67,0,0,0,0,-64,-68,0,-70,-62,0,-61,0,0,-69,0,-65,0,-59,-57,0,0,-74,0,-61,0,0,-67,0,-67,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-70,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659024679,PID005
